pitch,bpm,onset,sample_rate,duration,channels,fname,song_name,instr,label_count
4.281908168054613,84.72079918032787,0.16253968253968254,44100,2.9999773242630385,2,[tru][pop_roc]2039__2,[tru][pop_roc]2039,tru,1
5.696196797426023,101.33272058823529,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1870__1,[tru][cla]1870,tru,1
5.632848901801058,99.38401442307692,0.10448979591836735,44100,2.9999773242630385,2,[tru][jaz_blu]2026__2,[tru][jaz_blu]2026,tru,1
4.501787772285656,224.69429347826087,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1981__1,[tru][pop_roc]1981,tru,1
4.664317364915547,129.19921875,0.09287981859410431,44100,2.9999773242630385,2,[tru][pop_roc]2046__1,[tru][pop_roc]2046,tru,1
6.563072738864965,161.4990234375,0.058049886621315196,44100,2.9999773242630385,2,[tru][cla]1879__1,[tru][cla]1879,tru,1
4.66233894341396,71.77734375,0.058049886621315196,44100,2.9999773242630385,2,[tru][pop_roc]1947__1,[tru][pop_roc]1947,tru,1
4.872331090248831,139.6748310810811,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2017__3,[tru][jaz_blu]2017,tru,1
5.80362053388454,120.18531976744185,0.06965986394557823,44100,2.9999773242630385,2,[tru][jaz_blu]1932__3,[tru][jaz_blu]1932,tru,1
5.606864207463931,215.33203125,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2059__2,[tru][jaz_blu]2059,tru,1
4.586868245579218,135.99917763157896,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2070__3,[tru][cla]2070,tru,1
6.487419434196939,184.5703125,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1940__3,[tru][cla]1940,tru,1
5.796820194032914,143.5546875,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2042__1,[tru][pop_roc]2042,tru,1
6.033086224109536,151.99908088235293,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1892__2,[tru][jaz_blu]1892,tru,1
4.415542522312359,166.70866935483872,0.12770975056689343,44100,2.9999773242630385,2,[tru][jaz_blu]1888__1,[tru][jaz_blu]1888,tru,1
6.259217509989676,97.50884433962264,0.06965986394557823,44100,2.9999773242630385,2,[tru][cla]2008__2,[tru][cla]2008,tru,1
5.757951826889468,139.6748310810811,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2007__1,[tru][cla]2007,tru,1
6.017529326042785,73.828125,0.09287981859410431,44100,2.9999773242630385,2,[tru][pop_roc]1950__2,[tru][pop_roc]1950,tru,1
4.709557302232954,126.04801829268293,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2044__3,[tru][pop_roc]2044,tru,1
5.208989466691451,135.99917763157896,0.06965986394557823,44100,2.9999773242630385,2,205__[tru][---][jaz_blu]1987__2,205__[tru][---][jaz_blu]1987,tru,1
4.6030972607180365,92.28515625,0.2089795918367347,44100,2.9999773242630385,2,167__[tru][dru][jaz_blu]1984__3,167__[tru][dru][jaz_blu]1984,tru,1
4.575693068545689,184.5703125,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1906__3,[tru][cla]1906,tru,1
6.371128600556872,135.99917763157896,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2001__3,[tru][jaz_blu]2001,tru,1
6.269297767372328,114.84375,0.06965986394557823,44100,2.9999773242630385,2,[tru][jaz_blu]1997__3,[tru][jaz_blu]1997,tru,1
5.677811846812949,99.38401442307692,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1967__2,[tru][jaz_blu]1967,tru,1
6.311785006693103,112.34714673913044,0.034829931972789115,44100,2.9999773242630385,2,001__[tru][nod][jaz_blu]1986__3,001__[tru][nod][jaz_blu]1986,tru,1
4.537895727095073,161.4990234375,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1911__2,[tru][cla]1911,tru,1
5.357019281565487,109.95678191489361,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1919__3,[tru][jaz_blu]1919,tru,1
4.477453854294812,151.99908088235293,0.11609977324263039,44100,2.9999773242630385,2,[tru][jaz_blu]1915__2,[tru][jaz_blu]1915,tru,1
6.131330316727847,99.38401442307692,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1997__1,[tru][jaz_blu]1997,tru,1
4.8406906733978206,161.4990234375,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1871__3,[tru][jaz_blu]1871,tru,1
6.187313546930644,60.09265988372093,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1943__3,[tru][jaz_blu]1943,tru,1
4.357372524363569,117.45383522727273,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1918__2,[tru][pop_roc]1918,tru,1
4.445428754658211,67.99958881578948,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1901__2,[tru][pop_roc]1901,tru,1
6.182536941027152,78.30255681818181,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2028__3,[tru][jaz_blu]2028,tru,1
7.0382177423985315,172.265625,0.058049886621315196,44100,2.9999773242630385,2,[tru][cla]1913__3,[tru][cla]1913,tru,1
5.4432462849564365,75.99954044117646,0.13931972789115646,44100,2.9999773242630385,2,[tru][jaz_blu]2024__1,[tru][jaz_blu]2024,tru,1
5.690202620411085,117.45383522727273,0.13931972789115646,44100,2.9999773242630385,2,[tru][jaz_blu]1932__2,[tru][jaz_blu]1932,tru,1
5.439503626050823,68.90625,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1944__1,[tru][pop_roc]1944,tru,1
4.464469686809047,93.96306818181819,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2056__2,[tru][jaz_blu]2056,tru,1
4.802750278813097,107.666015625,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2051__3,[tru][cla]2051,tru,1
4.563583808561657,77.1338619402985,0.08126984126984127,44100,2.9999773242630385,2,[tru][jaz_blu]1957__2,[tru][jaz_blu]1957,tru,1
6.410890005338983,215.33203125,0.058049886621315196,44100,2.9999773242630385,2,[tru][cla]2005__1,[tru][cla]2005,tru,1
5.797198341930393,129.19921875,0.11609977324263039,44100,2.9999773242630385,2,[tru][jaz_blu]2030__3,[tru][jaz_blu]2030,tru,1
6.860976163860105,143.5546875,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1913__2,[tru][cla]1913,tru,1
4.9575883922470085,101.33272058823529,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1885__2,[tru][cla]1885,tru,1
6.3779277673392665,132.51201923076923,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2070__2,[tru][cla]2070,tru,1
4.627372314837224,129.19921875,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2048__1,[tru][pop_roc]2048,tru,1
4.4723029268964325,105.46875,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2045__1,[tru][pop_roc]2045,tru,1
6.710987518309683,82.03125,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1879__3,[tru][cla]1879,tru,1
4.701366959123921,172.265625,0.034829931972789115,44100,2.9999773242630385,2,141__[tru][dru][jaz_blu]1982__2,141__[tru][dru][jaz_blu]1982,tru,1
4.8793821993819,178.20581896551724,0.034829931972789115,44100,2.9999773242630385,2,055__[tru][dru][jaz_blu]1988__2,055__[tru][dru][jaz_blu]1988,tru,1
6.125960649771842,143.5546875,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1950__3,[tru][pop_roc]1950,tru,1
4.213586751332487,107.666015625,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1910__1,[tru][pop_roc]1910,tru,1
4.314328940678735,95.703125,0.08126984126984127,44100,2.9999773242630385,2,[tru][jaz_blu]2056__3,[tru][jaz_blu]2056,tru,1
4.583880272863942,120.18531976744185,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1889__3,[tru][jaz_blu]1889,tru,1
5.38616848687522,72.78829225352112,0.17414965986394557,44100,2.9999773242630385,2,[tru][pop_roc]2036__3,[tru][pop_roc]2036,tru,1
6.275910578937912,129.19921875,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2019__1,[tru][jaz_blu]2019,tru,1
4.27363715915837,107.666015625,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1874__2,[tru][jaz_blu]1874,tru,1
5.3193107409646325,103.359375,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2020__1,[tru][jaz_blu]2020,tru,1
6.392393926031274,97.50884433962264,0.09287981859410431,44100,2.9999773242630385,2,[tru][cla]2008__1,[tru][cla]2008,tru,1
5.206025762755073,97.50884433962264,0.09287981859410431,44100,2.9999773242630385,2,[tru][jaz_blu]1965__2,[tru][jaz_blu]1965,tru,1
6.218635547760273,103.359375,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1951__2,[tru][cla]1951,tru,1
4.491007222087488,87.5926906779661,0.13931972789115646,44100,2.9999773242630385,2,[tru][pop_roc]2038__3,[tru][pop_roc]2038,tru,1
4.296144524087003,135.99917763157896,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1922__1,[tru][pop_roc]1922,tru,1
4.59647004593207,184.5703125,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1894__1,[tru][cla]1894,tru,1
5.968720116749449,191.40625,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1905__3,[tru][jaz_blu]1905,tru,1
6.17473498695265,156.60511363636363,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1993__2,[tru][pop_roc]1993,tru,1
6.512520811727011,107.666015625,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1911__1,[tru][cla]1911,tru,1
5.6234044650339365,92.28515625,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1953__3,[tru][jaz_blu]1953,tru,1
5.289869409327718,107.666015625,0.12770975056689343,44100,2.9999773242630385,2,[tru][jaz_blu]1966__3,[tru][jaz_blu]1966,tru,1
4.8049798467040405,184.5703125,0.1509297052154195,44100,2.9999773242630385,2,[tru][pop_roc]1995__1,[tru][pop_roc]1995,tru,1
4.647546443554689,156.60511363636363,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2061__3,[tru][cla]2061,tru,1
6.4554308838133405,114.84375,0.09287981859410431,44100,2.9999773242630385,2,[tru][jaz_blu]1963__1,[tru][jaz_blu]1963,tru,1
5.5478180787593265,74.89809782608695,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2024__2,[tru][jaz_blu]2024,tru,1
6.105675993895778,84.72079918032787,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1976__3,[tru][jaz_blu]1976,tru,1
4.591637667360566,120.18531976744185,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1873__2,[tru][cla]1873,tru,1
6.522931402951307,87.5926906779661,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2006__1,[tru][cla]2006,tru,1
5.3979077780570215,105.46875,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1930__2,[tru][cla]1930,tru,1
5.731592989099683,62.26468373493976,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1993__1,[tru][pop_roc]1993,tru,1
5.620977799350215,129.19921875,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2018__1,[tru][jaz_blu]2018,tru,1
5.289881502159476,129.19921875,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1872__1,[tru][cla]1872,tru,1
6.098028412486368,97.50884433962264,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2006__2,[tru][cla]2006,tru,1
4.661484191985929,123.046875,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2022__1,[tru][jaz_blu]2022,tru,1
4.639723030002148,135.99917763157896,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1961__2,[tru][jaz_blu]1961,tru,1
6.1981303303525985,103.359375,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2001__2,[tru][jaz_blu]2001,tru,1
6.217501720278824,161.4990234375,0.06965986394557823,44100,2.9999773242630385,2,[tru][jaz_blu]2023__1,[tru][jaz_blu]2023,tru,1
5.842766187576414,126.04801829268293,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2026__1,[tru][jaz_blu]2026,tru,1
5.416394103552696,77.1338619402985,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2003__2,[tru][cla]2003,tru,1
4.675883278008261,178.20581896551724,0.2438095238095238,44100,2.9999773242630385,2,[tru][jaz_blu]1942__3,[tru][jaz_blu]1942,tru,1
6.503227121367167,135.99917763157896,0.058049886621315196,44100,2.9999773242630385,2,[tru][cla]1906__2,[tru][cla]1906,tru,1
6.435473970149804,63.802083333333336,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1954__3,[tru][cla]1954,tru,1
5.4321357280742815,82.03125,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1960__3,[tru][jaz_blu]1960,tru,1
5.094444317856168,135.99917763157896,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1914__1,[tru][jaz_blu]1914,tru,1
6.11112183514516,114.84375,0.058049886621315196,44100,2.9999773242630385,2,[tru][jaz_blu]1949__1,[tru][jaz_blu]1949,tru,1
6.210070909334286,97.50884433962264,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1905__1,[tru][jaz_blu]1905,tru,1
4.897271690211375,92.28515625,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1882__3,[tru][pop_roc]1882,tru,1
5.746734077638725,71.77734375,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2057__3,[tru][jaz_blu]2057,tru,1
6.177905016804709,101.33272058823529,0.046439909297052155,44100,2.9999773242630385,2,[tru][jaz_blu]1925__1,[tru][jaz_blu]1925,tru,1
4.306725753122975,172.265625,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2007__2,[tru][cla]2007,tru,1
5.006254462640567,172.265625,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2060__2,[tru][cla]2060,tru,1
5.410632330295158,206.71875,0.058049886621315196,44100,2.9999773242630385,2,[tru][jaz_blu]1971__1,[tru][jaz_blu]1971,tru,1
4.6817313120997275,139.6748310810811,0.046439909297052155,44100,2.9999773242630385,2,[tru][pop_roc]1900__2,[tru][pop_roc]1900,tru,1
5.480589322844361,114.84375,0.08126984126984127,44100,2.9999773242630385,2,[tru][pop_roc]1921__3,[tru][pop_roc]1921,tru,1
6.473904802756523,139.6748310810811,0.046439909297052155,44100,2.9999773242630385,2,[tru][cla]2055__1,[tru][cla]2055,tru,1
6.229972635551332,105.46875,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2014__1,[tru][cla]2014,tru,1
5.386883417369823,97.50884433962264,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1926__1,[tru][jaz_blu]1926,tru,1
5.842658561797595,120.18531976744185,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1932__1,[tru][jaz_blu]1932,tru,1
5.467748763966495,206.71875,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1979__2,[tru][jaz_blu]1979,tru,1
4.6362198557205145,126.04801829268293,0.11609977324263039,44100,2.9999773242630385,2,[tru][pop_roc]2044__1,[tru][pop_roc]2044,tru,1
5.467648823827373,103.359375,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1971__2,[tru][jaz_blu]1971,tru,1
6.292760419879292,82.03125,0.08126984126984127,44100,2.9999773242630385,2,[tru][cla]1903__1,[tru][cla]1903,tru,1
4.922906951187862,139.6748310810811,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1898__3,[tru][cla]1898,tru,1
5.838728640667781,117.45383522727273,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1952__1,[tru][jaz_blu]1952,tru,1
6.109968500240745,99.38401442307692,0.058049886621315196,44100,2.9999773242630385,2,[tru][jaz_blu]1967__3,[tru][jaz_blu]1967,tru,1
6.975140313559924,191.40625,0.09287981859410431,44100,2.9999773242630385,2,[tru][cla]1913__1,[tru][cla]1913,tru,1
5.277573325656196,147.65625,0.10448979591836735,44100,2.9999773242630385,2,[tru][pop_roc]2043__1,[tru][pop_roc]2043,tru,1
4.31389414320082,147.65625,0.33668934240362813,44100,2.9999773242630385,2,203__[tru][dru][pop_roc]1992__2,203__[tru][dru][pop_roc]1992,tru,1
4.507417348719331,101.33272058823529,0.058049886621315196,44100,2.9999773242630385,2,104__[tru][dru][jaz_blu]1985__1,104__[tru][dru][jaz_blu]1985,tru,1
6.237025932791833,151.99908088235293,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1944__2,[tru][pop_roc]1944,tru,1
4.552712027932236,178.20581896551724,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2038__1,[tru][pop_roc]2038,tru,1
4.416395056141122,117.45383522727273,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1937__2,[tru][pop_roc]1937,tru,1
5.645818354870066,95.703125,0.06965986394557823,44100,2.9999773242630385,2,[tru][jaz_blu]2019__3,[tru][jaz_blu]2019,tru,1
4.735203003632562,117.45383522727273,0.034829931972789115,44100,2.9999773242630385,2,144__[tru][dru][jaz_blu]1983__2,144__[tru][dru][jaz_blu]1983,tru,1
5.5985804451378085,103.359375,0.10448979591836735,44100,2.9999773242630385,2,[tru][jaz_blu]1979__1,[tru][jaz_blu]1979,tru,1
4.433734237717157,172.265625,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2035__1,[tru][pop_roc]2035,tru,1
5.68462985815399,112.34714673913044,0.06965986394557823,44100,2.9999773242630385,2,[tru][cla]2034__3,[tru][cla]2034,tru,1
4.544963972415073,147.65625,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2013__2,[tru][cla]2013,tru,1
5.102821347479745,215.33203125,0.06965986394557823,44100,2.9999773242630385,2,051__[tru][nod][jaz_blu]1989__3,051__[tru][nod][jaz_blu]1989,tru,1
4.352892876555232,57.421875,0.058049886621315196,44100,2.9999773242630385,2,[tru][pop_roc]2039__1,[tru][pop_roc]2039,tru,1
4.727028066979645,89.10290948275862,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1870__3,[tru][cla]1870,tru,1
6.595627141095216,139.6748310810811,0.09287981859410431,44100,2.9999773242630385,2,[tru][cla]2055__2,[tru][cla]2055,tru,1
5.541516587578021,117.45383522727273,0.034829931972789115,44100,2.9999773242630385,2,001__[tru][nod][jaz_blu]1986__2,001__[tru][nod][jaz_blu]1986,tru,1
6.260921242297571,92.28515625,0.034829931972789115,44100,2.9999773242630385,2,055__[tru][dru][jaz_blu]1988__3,055__[tru][dru][jaz_blu]1988,tru,1
5.307585149629803,129.19921875,0.08126984126984127,44100,2.9999773242630385,2,[tru][jaz_blu]2072__2,[tru][jaz_blu]2072,tru,1
5.719470512262587,126.04801829268293,0.40634920634920635,44100,2.9999773242630385,2,[tru][jaz_blu]1956__1,[tru][jaz_blu]1956,tru,1
6.430737464493033,123.046875,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1881__2,[tru][cla]1881,tru,1
4.336058248976515,172.265625,0.1509297052154195,44100,2.9999773242630385,2,[tru][pop_roc]2002__3,[tru][pop_roc]2002,tru,1
4.973211933948674,161.4990234375,0.058049886621315196,44100,2.9999773242630385,2,[tru][jaz_blu]1871__1,[tru][jaz_blu]1871,tru,1
5.5738458212481525,90.66611842105263,0.058049886621315196,44100,2.9999773242630385,2,[tru][pop_roc]1958__2,[tru][pop_roc]1958,tru,1
4.701950688494993,107.666015625,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1910__2,[tru][pop_roc]1910,tru,1
6.016320307425629,166.70866935483872,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1976__1,[tru][jaz_blu]1976,tru,1
4.669278662801203,139.6748310810811,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1887__3,[tru][cla]1887,tru,1
6.296002488818454,95.703125,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1960__1,[tru][jaz_blu]1960,tru,1
5.513639399254365,135.99917763157896,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1962__3,[tru][jaz_blu]1962,tru,1
5.1711516299095805,303.99816176470586,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1943__1,[tru][jaz_blu]1943,tru,1
4.872961185532437,191.40625,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2030__2,[tru][jaz_blu]2030,tru,1
5.294468997386337,101.33272058823529,0.19736961451247165,44100,2.9999773242630385,2,[tru][cla]2004__2,[tru][cla]2004,tru,1
5.512558573823116,86.1328125,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2029__1,[tru][jaz_blu]2029,tru,1
4.534790884286218,132.51201923076923,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2017__2,[tru][jaz_blu]2017,tru,1
4.713134131670237,184.5703125,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2033__2,[tru][cla]2033,tru,1
4.6227298742411085,147.65625,0.1509297052154195,44100,2.9999773242630385,2,[tru][jaz_blu]1915__3,[tru][jaz_blu]1915,tru,1
4.53655844235015,99.38401442307692,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1938__3,[tru][cla]1938,tru,1
4.396630507295417,120.18531976744185,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1920__1,[tru][pop_roc]1920,tru,1
4.5651309081342815,105.46875,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1978__3,[tru][jaz_blu]1978,tru,1
4.43064808240982,80.74951171875,0.10448979591836735,44100,2.9999773242630385,2,[tru][pop_roc]1937__1,[tru][pop_roc]1937,tru,1
5.417004920894648,101.33272058823529,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2059__3,[tru][jaz_blu]2059,tru,1
5.2064503089816405,90.66611842105263,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2054__2,[tru][cla]2054,tru,1
4.846683739854545,184.5703125,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1955__2,[tru][pop_roc]1955,tru,1
4.190864623649148,86.1328125,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2047__2,[tru][pop_roc]2047,tru,1
4.631972393048631,120.18531976744185,0.058049886621315196,44100,2.9999773242630385,2,[tru][pop_roc]2071__2,[tru][pop_roc]2071,tru,1
4.250189012127908,92.28515625,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1882__2,[tru][pop_roc]1882,tru,1
4.769846666829993,95.703125,0.13931972789115646,44100,2.9999773242630385,2,[tru][jaz_blu]1956__3,[tru][jaz_blu]1956,tru,1
5.596362304948223,75.99954044117646,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1930__1,[tru][cla]1930,tru,1
6.089903518763797,107.666015625,0.058049886621315196,44100,2.9999773242630385,2,[tru][jaz_blu]1966__1,[tru][jaz_blu]1966,tru,1
6.120448226151921,132.51201923076923,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2010__1,[tru][cla]2010,tru,1
4.354244360266528,129.19921875,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2041__3,[tru][pop_roc]2041,tru,1
6.18685343812912,95.703125,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1977__1,[tru][cla]1977,tru,1
5.995491412427588,126.04801829268293,0.034829931972789115,44100,2.9999773242630385,2,014__[tru][dru][jaz_blu]2000__3,014__[tru][dru][jaz_blu]2000,tru,1
6.064968784447018,69.83741554054055,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1954__2,[tru][cla]1954,tru,1
5.571469583240709,82.03125,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2023__2,[tru][jaz_blu]2023,tru,1
5.359083451739286,86.1328125,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1953__2,[tru][jaz_blu]1953,tru,1
7.113659439675154,112.34714673913044,0.058049886621315196,44100,2.9999773242630385,2,[tru][jaz_blu]1936__3,[tru][jaz_blu]1936,tru,1
6.346656786180075,166.70866935483872,0.058049886621315196,44100,2.9999773242630385,2,[tru][jaz_blu]1884__3,[tru][jaz_blu]1884,tru,1
4.716646055925226,139.6748310810811,0.06965986394557823,44100,2.9999773242630385,2,[tru][pop_roc]1900__1,[tru][pop_roc]1900,tru,1
5.149880543177966,234.90767045454547,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1974__2,[tru][jaz_blu]1974,tru,1
4.447817050902302,132.51201923076923,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2011__2,[tru][cla]2011,tru,1
6.45712432235851,120.18531976744185,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2061__1,[tru][cla]2061,tru,1
