path,pitch,bpm,onset,sample_rate,duration,channels,fname,song_name,inst,label_count
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2013__1.wav,4.304830897024238,147.65625,0.06965986394557823,44100,2.9999773242630385,2,[tru][cla]2013__1,[tru][cla]2013,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]2035__3.wav,4.782920406139758,92.28515625,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2035__3,[tru][pop_roc]2035,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2060__3.wav,6.180897597288145,109.95678191489361,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2060__3,[tru][cla]2060,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1947__3.wav,4.492689562886522,120.18531976744185,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1947__3,[tru][pop_roc]1947,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]2039__2.wav,4.281908154370285,84.72079918032787,0.16253968253968254,44100,2.9999773242630385,2,[tru][pop_roc]2039__2,[tru][pop_roc]2039,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1870__1.wav,5.696196792942079,101.33272058823529,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1870__1,[tru][cla]1870,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2026__2.wav,5.632848897415832,99.38401442307692,0.10448979591836735,44100,2.9999773242630385,2,[tru][jaz_blu]2026__2,[tru][jaz_blu]2026,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1981__1.wav,4.501787761241389,224.69429347826087,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1981__1,[tru][pop_roc]1981,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]2046__1.wav,4.664317355401953,129.19921875,0.09287981859410431,44100,2.9999773242630385,2,[tru][pop_roc]2046__1,[tru][pop_roc]2046,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1879__1.wav,6.563072737457129,161.4990234375,0.058049886621315196,44100,2.9999773242630385,2,[tru][cla]1879__1,[tru][cla]1879,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1947__1.wav,4.662338933732414,71.77734375,0.058049886621315196,44100,2.9999773242630385,2,[tru][pop_roc]1947__1,[tru][pop_roc]1947,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2017__3.wav,4.872331082596932,139.6748310810811,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2017__3,[tru][jaz_blu]2017,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1932__3.wav,5.803620530761504,120.18531976744185,0.06965986394557823,44100,2.9999773242630385,2,[tru][jaz_blu]1932__3,[tru][jaz_blu]1932,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2059__2.wav,5.606864203661551,215.33203125,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2059__2,[tru][jaz_blu]2059,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2070__3.wav,4.58686823512047,135.99917763157896,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2070__3,[tru][cla]2070,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1940__3.wav,6.487419432634668,184.5703125,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1940__3,[tru][cla]1940,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]2042__1.wav,5.796820190221777,143.5546875,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2042__1,[tru][pop_roc]2042,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1892__2.wav,6.033086221636026,151.99908088235293,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1892__2,[tru][jaz_blu]1892,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1888__1.wav,4.415542510219677,166.70866935483872,0.12770975056689343,44100,2.9999773242630385,2,[tru][jaz_blu]1888__1,[tru][jaz_blu]1888,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2008__2.wav,6.259217507248251,97.50884433962264,0.06965986394557823,44100,2.9999773242630385,2,[tru][cla]2008__2,[tru][cla]2008,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2007__1.wav,5.757951823595471,139.6748310810811,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2007__1,[tru][cla]2007,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1950__2.wav,6.017529323599052,73.828125,0.09287981859410431,44100,2.9999773242630385,2,[tru][pop_roc]1950__2,[tru][pop_roc]1950,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]2044__3.wav,4.709557293247651,126.04801829268293,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2044__3,[tru][pop_roc]2044,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/205__[tru][---][jaz_blu]1987__2.wav,5.208989460383833,135.99917763157896,0.06965986394557823,44100,2.9999773242630385,2,205__[tru][---][jaz_blu]1987__2,205__[tru][---][jaz_blu]1987,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/167__[tru][dru][jaz_blu]1984__3.wav,4.603097250701855,92.28515625,0.2089795918367347,44100,2.9999773242630385,2,167__[tru][dru][jaz_blu]1984__3,167__[tru][dru][jaz_blu]1984,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1906__3.wav,4.575693058165826,184.5703125,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1906__3,[tru][cla]1906,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2001__3.wav,6.3711285988329465,135.99917763157896,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2001__3,[tru][jaz_blu]2001,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1997__3.wav,6.269297765443104,114.84375,0.06965986394557823,44100,2.9999773242630385,2,[tru][jaz_blu]1997__3,[tru][jaz_blu]1997,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1967__2.wav,5.677811842025579,99.38401442307692,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1967__2,[tru][jaz_blu]1967,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/001__[tru][nod][jaz_blu]1986__3.wav,6.311785004862567,112.34714673913044,0.034829931972789115,44100,2.9999773242630385,2,001__[tru][nod][jaz_blu]1986__3,001__[tru][nod][jaz_blu]1986,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1911__2.wav,4.537895716315644,161.4990234375,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1911__2,[tru][cla]1911,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1919__3.wav,5.3570192764375,109.95678191489361,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1919__3,[tru][jaz_blu]1919,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1915__2.wav,4.477453842536574,151.99908088235293,0.11609977324263039,44100,2.9999773242630385,2,[tru][jaz_blu]1915__2,[tru][jaz_blu]1915,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1997__1.wav,6.131330314480391,99.38401442307692,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1997__1,[tru][jaz_blu]1997,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1871__3.wav,4.840690663990182,161.4990234375,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1871__3,[tru][jaz_blu]1871,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1943__3.wav,6.187313544889642,60.09265988372093,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1943__3,[tru][jaz_blu]1943,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1918__2.wav,4.357372511544726,117.45383522727273,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1918__2,[tru][pop_roc]1918,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1901__2.wav,4.44542874288436,67.99958881578948,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1901__2,[tru][pop_roc]1901,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2028__3.wav,6.1825369389346605,78.30255681818181,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2028__3,[tru][jaz_blu]2028,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1913__3.wav,7.038217741528843,172.265625,0.058049886621315196,44100,2.9999773242630385,2,[tru][cla]1913__3,[tru][cla]1913,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2024__1.wav,5.443246279009888,75.99954044117646,0.13931972789115646,44100,2.9999773242630385,2,[tru][jaz_blu]2024__1,[tru][jaz_blu]2024,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1932__2.wav,5.690202616922876,117.45383522727273,0.13931972789115646,44100,2.9999773242630385,2,[tru][jaz_blu]1932__2,[tru][jaz_blu]1932,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1944__1.wav,5.439503620910235,68.90625,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1944__1,[tru][pop_roc]1944,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2056__2.wav,4.464469675263255,93.96306818181819,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2056__2,[tru][jaz_blu]2056,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2051__3.wav,4.80275026993811,107.666015625,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2051__3,[tru][cla]2051,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1957__2.wav,4.563583797741124,77.1338619402985,0.08126984126984127,44100,2.9999773242630385,2,[tru][jaz_blu]1957__2,[tru][jaz_blu]1957,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2005__1.wav,6.410890003709254,215.33203125,0.058049886621315196,44100,2.9999773242630385,2,[tru][cla]2005__1,[tru][cla]2005,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2030__3.wav,5.797198338599441,129.19921875,0.11609977324263039,44100,2.9999773242630385,2,[tru][jaz_blu]2030__3,[tru][jaz_blu]2030,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1913__2.wav,6.8609761628074715,143.5546875,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1913__2,[tru][cla]1913,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1885__2.wav,4.957588383992173,101.33272058823529,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1885__2,[tru][cla]1885,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2070__2.wav,6.377927765610913,132.51201923076923,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2070__2,[tru][cla]2070,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]2048__1.wav,4.627372305056038,129.19921875,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2048__1,[tru][pop_roc]2048,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]2045__1.wav,4.4723029154692275,105.46875,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]2045__1,[tru][pop_roc]2045,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1879__3.wav,6.71098751709957,82.03125,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1879__3,[tru][cla]1879,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/141__[tru][dru][jaz_blu]1982__2.wav,4.701366949492742,172.265625,0.034829931972789115,44100,2.9999773242630385,2,141__[tru][dru][jaz_blu]1982__2,141__[tru][dru][jaz_blu]1982,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/055__[tru][dru][jaz_blu]1988__2.wav,4.879382190507969,178.20581896551724,0.034829931972789115,44100,2.9999773242630385,2,055__[tru][dru][jaz_blu]1988__2,055__[tru][dru][jaz_blu]1988,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1950__3.wav,6.125960647542481,143.5546875,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1950__3,[tru][pop_roc]1950,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1910__1.wav,4.213586736669155,107.666015625,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1910__1,[tru][pop_roc]1910,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2056__3.wav,4.314328927374121,95.703125,0.08126984126984127,44100,2.9999773242630385,2,[tru][jaz_blu]2056__3,[tru][jaz_blu]2056,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1889__3.wav,4.58388026259164,120.18531976744185,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1889__3,[tru][jaz_blu]1889,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]2036__3.wav,5.38616848225131,72.78829225352112,0.17414965986394557,44100,2.9999773242630385,2,[tru][pop_roc]2036__3,[tru][pop_roc]2036,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2019__1.wav,6.275910577061878,129.19921875,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2019__1,[tru][jaz_blu]2019,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1874__2.wav,4.273637145260397,107.666015625,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1874__2,[tru][jaz_blu]1874,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2020__1.wav,5.319310735298019,103.359375,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2020__1,[tru][jaz_blu]2020,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2008__1.wav,6.392393924368613,97.50884433962264,0.09287981859410431,44100,2.9999773242630385,2,[tru][cla]2008__1,[tru][cla]2008,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1965__2.wav,5.206025755168745,97.50884433962264,0.09287981859410431,44100,2.9999773242630385,2,[tru][jaz_blu]1965__2,[tru][jaz_blu]1965,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1951__2.wav,6.218635545207608,103.359375,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1951__2,[tru][cla]1951,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]2038__3.wav,4.491007210606811,87.5926906779661,0.13931972789115646,44100,2.9999773242630385,2,[tru][pop_roc]2038__3,[tru][pop_roc]2038,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1922__1.wav,4.2961445106019935,135.99917763157896,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1922__1,[tru][pop_roc]1922,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1894__1.wav,4.596470035656558,184.5703125,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1894__1,[tru][cla]1894,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1905__3.wav,5.968720114161263,191.40625,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1905__3,[tru][jaz_blu]1905,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1993__2.wav,6.1747349844362445,156.60511363636363,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1993__2,[tru][pop_roc]1993,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1911__1.wav,6.5125208102484455,107.666015625,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1911__1,[tru][cla]1911,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1953__3.wav,5.623404461452138,92.28515625,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1953__3,[tru][jaz_blu]1953,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1966__3.wav,5.289869403640801,107.666015625,0.12770975056689343,44100,2.9999773242630385,2,[tru][jaz_blu]1966__3,[tru][jaz_blu]1966,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1995__1.wav,4.80497983756265,184.5703125,0.1509297052154195,44100,2.9999773242630385,2,[tru][pop_roc]1995__1,[tru][pop_roc]1995,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2061__3.wav,4.647546433769012,156.60511363636363,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2061__3,[tru][cla]2061,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1963__1.wav,6.4554308822524336,114.84375,0.09287981859410431,44100,2.9999773242630385,2,[tru][jaz_blu]1963__1,[tru][jaz_blu]1963,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2024__2.wav,5.547818073591959,74.89809782608695,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2024__2,[tru][jaz_blu]2024,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1976__3.wav,6.105675991675137,84.72079918032787,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1976__3,[tru][jaz_blu]1976,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1873__2.wav,4.5916376571403505,120.18531976744185,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1873__2,[tru][cla]1873,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2006__1.wav,6.522931401480398,87.5926906779661,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2006__1,[tru][cla]2006,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1930__2.wav,5.397907771810997,105.46875,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1930__2,[tru][cla]1930,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][pop_roc]1993__1.wav,5.731592985881622,62.26468373493976,0.034829931972789115,44100,2.9999773242630385,2,[tru][pop_roc]1993__1,[tru][pop_roc]1993,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2018__1.wav,5.620977794875085,129.19921875,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2018__1,[tru][jaz_blu]2018,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]1872__1.wav,5.289881495589264,129.19921875,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]1872__1,[tru][cla]1872,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][cla]2006__2.wav,6.098028409614204,97.50884433962264,0.034829931972789115,44100,2.9999773242630385,2,[tru][cla]2006__2,[tru][cla]2006,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2022__1.wav,4.661484182344478,123.046875,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2022__1,[tru][jaz_blu]2022,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]1961__2.wav,4.63972302043259,135.99917763157896,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]1961__2,[tru][jaz_blu]1961,tru,1
/nfs/home/8548f215c44990b1/lumen-irmas/data/raw/IRMAS-TrainingData/tru/[tru][jaz_blu]2001__2.wav,6.198130328331375,103.359375,0.034829931972789115,44100,2.9999773242630385,2,[tru][jaz_blu]2001__2,[tru][jaz_blu]2001,tru,1
